method,taxa,rtt
castles_pro,G000302495,5.496569000000002
castles_pro,G001064665,5.479159000000003
castles_pro,G001064655,5.479159000000003
castles_pro,G000192905,5.503624000000001
castles_pro,G000192985,5.503428000000001
castles_pro,G001065625,5.488667000000002
castles_pro,G001065675,5.488747000000002
castles_pro,G001062845,5.491177000000002
castles_pro,G001062815,5.491177000000002
castles_pro,G000193005,5.481967000000002
castles_pro,G000092265,5.484645000000001
castles_pro,G000740455,5.485241000000002
castles_pro,G001632285,5.477255000000001
castles_pro,G000193085,5.476507000000002
castles_pro,G000192965,5.456136000000002
castles_pro,G000193045,5.472563000000001
castles_pro,G000192925,5.471738000000001
castles_pro,G001656095,5.546888000000001
castles_pro,G001656275,5.549531000000001
castles_pro,G001656215,5.530477000000001
castles_pro,G001656195,5.518709000000001
castles_pro,G001656415,5.518024000000001
castles_pro,G001656105,5.518609000000001
castles_pro,G001656255,5.553353000000001
castles_pro,G001656455,5.553268000000001
castles_pro,G001656285,5.555064000000002
castles_pro,G001656385,5.547068000000001
castles_pro,G001656175,5.547487000000001
castles_pro,G001656205,5.542756000000002
castles_pro,G001656425,5.541364000000001
castles_pro,G001656475,5.550609000000001
castles_pro,G001679075,5.538071000000001
castles_pro,G001656115,5.4660020000000005
castles_pro,G001656125,5.454805000000001
castles_pro,G001656355,5.750464000000001
castles_pro,G001656335,5.733401000000001
castles_pro,G001656375,5.418953000000001
castles_pro,G002014855,5.122162
castles_pro,G001679005,5.491050000000001
castles_pro,G001679155,5.482172000000001
castles_pro,G000426885,5.305558000000001
castles_pro,G001636015,5.090569000000001
castles_pro,G000012305,5.303447
castles_pro,G001435295,5.307673
castles_pro,G001606025,5.325588999999999
castles_pro,G000471625,5.322565999999999
castles_pro,G001462175,5.119404
castles_pro,G000511655,5.070344
castles_pro,G000685805,5.179947
castles_pro,G000016885,5.177437
castles_pro,G000382145,5.1003940000000005
castles_pro,G001188545,5.102162
castles_pro,G001679275,5.083502
castles_pro,G001553955,5.105123000000001
castles_pro,G000320365,5.0862490000000005
castles_pro,G000379845,5.106524000000001
castles_pro,G001878775,5.665657
castles_pro,G000369145,5.65556
castles_pro,G000369105,5.599877
castles_pro,G000368625,5.466532
castles_pro,G001647675,5.433501
castles_pro,G000368865,5.425218999999999
castles_pro,G001307195,5.396364999999999
castles_pro,G001484935,5.392926999999999
castles_pro,G000219275,5.433741999999999
castles_pro,G001592855,5.365294
castles_pro,G001828765,5.401479999999999
castles_pro,G000488255,5.403268
castles_pro,G000964095,5.402052
castles_pro,G001758345,5.279611999999999
castles_pro,G000367925,5.393174
castles_pro,G900116265,5.394387
castles_pro,G000816495,5.286646
castles_pro,G000632455,5.180212
castles_pro,G000400735,5.15098
castles_pro,G000368565,5.168222999999999
castles_pro,G000368925,5.161772999999999
castles_pro,G000829675,5.146666
castles_pro,G000368905,5.058222999999999
castles_pro,G001484985,6.461485
castles_pro,G000368585,6.365279999999999
castles_pro,G000271425,5.544925999999999
castles_pro,G001575095,5.516113
castles_pro,G000475335,5.563878
castles_pro,G001584645,5.475998
castles_pro,G000488195,5.422429
castles_pro,G000369005,5.423942
castles_pro,G000368025,5.480002
castles_pro,G001941805,5.284471
castles_pro,G000191145,5.323925
castles_pro,G001713665,5.329357
castles_pro,G000746645,5.333713
castles_pro,G000368825,5.130461
castles_pro,G001953195,5.139744
castles_pro,G000488275,5.0380270000000005
castles_pro,G000488215,5.090465000000001
castles_pro,G001626975,5.221574
castles_pro,G001627135,5.109719
castles_pro,G001626995,5.130884000000001
castles_pro,G000619845,4.596687
castles_pro,G000420045,3.929641
castles_pro,G900061725,5.087459000000001
castles_pro,G900061705,5.087459000000001
castles_pro,G900061685,5.087459000000001
castles_pro,G900063805,5.087459000000001
castles_pro,G900061695,5.087459000000001
castles_pro,G900061665,5.087459000000001
castles_pro,G900061655,5.087459000000001
castles_pro,G900061635,5.087459000000001
castles_pro,G900061675,5.087459000000001
castles_pro,G900063815,5.083719
castles_pro,G900061645,5.083719
castles_pro,G900061715,5.0837200000000005
castles_pro,G900064345,6.078357000000002
castles_pro,G900054435,6.078357000000002
castles_pro,G001677115,6.535914000000002
castles_pro,G900073035,6.645056000000002
castles_pro,G900051025,5.931637000000002
castles_pro,G900053745,5.663874000000002
castles_pro,G900057625,5.382523000000002
castles_pro,G900119765,5.382523000000002
castles_pro,G900065905,5.076302000000001
castles_pro,G001601215,5.046190000000001
castles_pro,G001601235,5.046185000000001
castles_pro,G001989475,5.157167
castles_pro,G001969405,5.157167
castles_pro,G001652645,5.157167
castles_pro,G001652685,5.157167
castles_pro,G001652665,5.165605
castles_pro,G001601175,5.102045
castles_pro,G001601155,5.051033
castles_pro,G001600985,5.055815000000001
castles_pro,G001582545,5.076351000000001
castles_pro,G900057755,5.093165000000001
castles_pro,G001582735,5.112177
castles_pro,G001582555,5.159369
castles_pro,G900059955,5.034105000000001
castles_pro,G900061575,5.034105000000001
castles_pro,G900070165,5.034105000000001
castles_pro,G900060365,5.034115000000001
castles_pro,G002002625,5.048703000000001
castles_pro,G900053355,5.030270000000002
castles_pro,G900048935,5.030279000000002
castles_pro,G001583575,4.974221000000002
castles_pro,G000770585,4.871467000000002
castles_pro,G001468085,4.8540930000000015
castles_pro,G000423305,4.892553000000002
castles_pro,G001467535,4.925765000000002
castles_pro,G000373765,4.811214000000001
castles_pro,G000953135,4.817031000000001
castles_pro,G000236145,5.194652000000001
castles_pro,G000236165,5.192634000000002
castles_pro,G001467035,5.037130000000001
castles_pro,G001468035,4.9624890000000015
castles_pro,G000701265,5.0165570000000015
castles_pro,G000176095,5.081684
castles_pro,G000091785,5.081784000000001
castles_pro,G001465875,4.887574000000002
castles_pro,G000162755,4.867396000000002
castles_pro,G001899505,4.860513000000001
castles_pro,G001467785,4.625789000000002
castles_pro,G001467745,4.941668000000001
castles_pro,G000953655,4.926941000000001
castles_pro,G001467025,4.870407000000001
castles_pro,G001467765,5.056292
castles_pro,G001648675,5.056296000000001
castles_pro,G000622185,4.885396000000001
castles_pro,G000308315,4.657472
castles_pro,G001467585,5.018339
castles_pro,G001467895,5.0159910000000005
castles_pro,G000953635,4.91898
castles_pro,G000756815,4.839067000000001
castles_pro,G000621525,4.7668800000000005
castles_pro,G001468125,4.917926000000002
castles_pro,G001467615,4.914252000000002
castles_pro,G001468165,4.768348000000001
castles_pro,G001467975,4.779322000000001
castles_pro,G001467505,4.785592000000002
castles_pro,G000512355,4.636844000000002
castles_pro,G001467825,4.686097000000002
castles_pro,G001467055,4.584227000000002
castles_pro,G001467645,4.313919000000001
castles_pro,G001801425,5.791349000000001
castles_pro,G001801605,5.791349000000001
castles_pro,G001801915,5.932245000000001
castles_pro,G001801755,5.665668000000001
castles_pro,G001801375,5.498678000000002
castles_pro,G001802455,5.485104000000001
castles_pro,G001802445,5.486237000000001
castles_pro,G001801815,5.296816000000001
castles_pro,G001802505,4.685696000000001
castles_pro,G000017105,5.06491
castles_pro,G000007765,5.063885000000001
castles_pro,G001077715,4.993184000000001
castles_pro,G000815025,5.222909000000001
castles_pro,G001797285,4.847375000000001
castles_pro,G001801985,4.304012000000001
castles_pro,G001801285,4.460424000000001
castles_pro,G001801345,4.508748000000001
castles_pro,G001302865,4.380133000000001
castles_pro,G001801485,5.050212000000002
castles_pro,G001801495,5.030309000000002
castles_pro,G001801635,4.874824000000001
castles_pro,G001801665,4.817999000000001
castles_pro,G001801625,4.931751000000001
castles_pro,G001801575,4.709983000000001
castles_pro,G001644445,4.451069000000001
castles_pro,G001801405,5.057603000000001
castles_pro,G001801785,5.081388000000001
castles_pro,G001801315,4.984364000000001
castles_pro,G001801305,4.986691000000001
castles_pro,G001801465,4.413170000000001
castles_pro,G000168295,4.759215
castles_pro,G001881485,4.757948000000001
castles_pro,G001881495,4.593829
castles_pro,G000257395,4.531623000000001
castles_pro,G001431315,4.215808000000001
castles_pro,G001898235,4.094703000000001
castles_pro,G001574865,5.832412
castles_pro,G001574945,5.976374
castles_pro,G001574885,5.878073
castles_pro,G001574905,5.95303
castles_pro,G001574935,5.95303
castles_pro,G001574555,5.781219999999999
castles_pro,G001574775,5.7810809999999995
castles_pro,G000168775,5.8566709999999995
castles_pro,G001696935,5.848407
castles_pro,G001574695,5.847576
castles_pro,G000833335,6.317507999999999
castles_pro,G000009245,6.317507999999999
castles_pro,G001696955,5.79885
castles_pro,G001574655,5.786359999999999
castles_pro,G001574735,5.786324
castles_pro,G001574675,5.786811999999999
castles_pro,G001696925,5.806278999999999
castles_pro,G001574785,6.173208
castles_pro,G001611815,5.241156
castles_pro,G000153845,5.067473000000001
castles_pro,G001574795,5.057837000000001
castles_pro,G001574485,5.057837000000001
castles_pro,G001574705,5.057837000000001
castles_pro,G001574475,5.057837000000001
castles_pro,G001574585,5.057837000000001
castles_pro,G001574835,5.058590000000001
castles_pro,G001574755,5.058791000000001
castles_pro,G001574565,5.058791000000001
castles_pro,G001574495,5.0588760000000015
castles_pro,G001574605,5.057871000000001
castles_pro,G000017785,5.095255000000001
castles_pro,G000681495,5.122026000000001
castles_pro,G000313385,5.114836
castles_pro,G000170295,5.076187000000001
castles_pro,G000014605,5.104735000000001
castles_pro,G000011405,5.104735000000001
castles_pro,G001574635,5.021059
castles_pro,G000478845,5.0210740000000005
castles_pro,G000524575,4.975497
castles_pro,G001412545,4.9842
castles_pro,G000154145,5.012631000000001
castles_pro,G001696945,5.014268
castles_pro,G000742095,4.9040680000000005
castles_pro,G001608445,4.859576
castles_pro,G001753795,4.828915
castles_pro,G001042525,5.023855
castles_pro,G001042545,5.024343
castles_pro,G000505725,4.932198
castles_pro,G000262205,4.924246
castles_pro,G000019285,4.825869
castles_pro,G000219045,4.784013
castles_pro,G000764555,4.664825
castles_pro,G000815225,4.659416000000001
castles_pro,G000710735,4.675772000000001
castles_pro,G000379445,4.122826000000001
castles_pro,G001932855,4.686712000000001
castles_pro,G001746795,4.686712000000001
castles_pro,G001932935,4.686712000000001
castles_pro,G001932895,4.686756000000001
castles_pro,G001932915,4.686945000000001
castles_pro,G000756415,4.686945000000001
castles_pro,G001932835,4.694677
castles_pro,G001932875,4.703945000000001
castles_pro,G001029935,4.637765
castles_pro,G001534725,4.636944000000001
castles_pro,G001932815,4.705809
castles_pro,G000300295,4.5497060000000005
castles_pro,G001514395,4.591344000000001
castles_pro,G000576045,4.497100000000001
castles_pro,G001932955,4.440309000000001
castles_pro,G000756435,4.894488000000001
castles_pro,G001932595,4.8464220000000005
castles_pro,G001932735,4.942828
castles_pro,G001932775,4.882237000000001
castles_pro,G001932755,4.556166
castles_pro,G000764075,4.464432000000001
castles_pro,G000297215,4.463432000000001
castles_pro,G000401515,4.488389000000001
castles_pro,G001932795,4.4776310000000015
castles_pro,G001720395,4.3779390000000005
castles_pro,G000696325,4.6505909999999995
castles_pro,G000711315,4.651701999999999
castles_pro,G000526715,4.487198
castles_pro,G000744875,4.431649
castles_pro,G000711305,4.4841239999999996
castles_pro,G000012605,4.484564
castles_pro,G001873715,4.457354
castles_pro,G000384235,4.3676900000000005
castles_pro,G000702325,4.4742120000000005
castles_pro,G000478585,4.45138
castles_pro,G000381085,4.428853
castles_pro,G000483485,4.277433
castles_pro,G000227665,4.426285
castles_pro,G900112445,4.439077
castles_pro,G000214825,4.399944
castles_pro,G000711195,4.253515999999999
castles_pro,G000934765,4.274033
castles_pro,G900141795,3.8936260000000003
castles_pro,G000010405,4.7723320000000005
castles_pro,G000015105,4.721057
castles_pro,G001293165,4.589198
castles_pro,G000297135,4.205451
castles_pro,G001628405,4.351903
castles_pro,G001281385,4.341514
castles_pro,G002020775,7.443259
castles_pro,G002020685,7.442209
castles_pro,G002020725,7.4427840000000005
castles_pro,G002020965,7.455461
castles_pro,G002020715,7.442728999999999
castles_pro,G002020745,7.46421
castles_pro,G002021855,5.072213
castles_pro,G000787395,5.046282
castles_pro,G002020795,5.107346999999999
castles_pro,G002021075,5.107346999999999
castles_pro,G002020995,5.108230999999999
castles_pro,G002021025,5.127610999999999
castles_pro,G002021005,5.124607999999999
castles_pro,G002021035,5.6704859999999995
castles_pro,G002020845,5.670483999999999
castles_pro,G002020605,4.862538
castles_pro,G002021255,7.612201999999999
castles_pro,G002021115,7.612651999999999
castles_pro,G002020935,7.612794999999999
castles_pro,G002021195,8.870339999999999
castles_pro,G002021235,8.139475
castles_pro,G002021175,8.211402999999999
castles_pro,G002021105,7.024967999999999
castles_pro,G002021265,7.656574999999999
castles_pro,G002020915,4.951492
castles_pro,G002021315,4.943694
castles_pro,G002020385,4.662274
castles_pro,G000801295,4.340207000000001
castles_pro,G000828615,4.335955000000001
castles_pro,G001708965,4.807511000000001
castles_pro,G001708955,4.813811
castles_pro,G001708975,4.825569000000001
castles_pro,G001708985,4.807968000000001
castles_pro,G001709035,4.760452000000001
castles_pro,G000168735,4.689322
castles_pro,G001443675,4.7300640000000005
castles_pro,G001007875,4.626712
castles_pro,G000428045,4.620892
castles_pro,G002020805,4.299039
castles_pro,G000224065,4.945666
castles_pro,G000585215,4.949435
castles_pro,G000025485,4.878698
castles_pro,G000227745,4.850048999999999
castles_pro,G000223985,4.8126109999999995
castles_pro,G000224005,4.756301
castles_pro,G000379525,4.614869
castles_pro,G000327045,4.482847
castles_pro,G001469165,4.642830000000001
castles_pro,G000495615,4.646038000000001
castles_pro,G000228725,4.583121
castles_pro,G900092645,4.375705
castles_pro,G001044195,5.220103
castles_pro,G001276615,5.24846
castles_pro,G001276625,4.664568
castles_pro,G001276605,4.5415589999999995
castles_pro,G000384075,5.182372
castles_pro,G000963695,5.237559
castles_pro,G000496735,5.099788
castles_pro,G000527095,5.274185000000001
castles_pro,G000733855,5.290356000000001
castles_pro,G000372865,5.139074000000001
castles_pro,G000427625,5.280742
castles_pro,G000383855,5.26509
castles_pro,G000190755,5.065004
castles_pro,G000968535,5.219205
castles_pro,G000341735,5.217707
castles_pro,G000785705,5.351922999999999
castles_pro,G001312005,5.316742
castles_pro,G000214665,5.124343
castles_pro,G000733935,4.912498
castles_pro,G900094635,4.434679
castles_pro,G001901525,4.446556
castles_pro,G000008325,4.622696
castles_pro,G000427385,4.567901
castles_pro,G000934725,4.460363
castles_pro,G001312345,4.383808
castles_pro,G000421465,4.434436999999999
castles_pro,G001566965,4.404281999999999
castles_pro,G000384415,4.543108
castles_pro,G001566825,4.5846860000000005
castles_pro,G001720165,4.502947000000001
castles_pro,G000260985,4.5021640000000005
castles_pro,G000260965,4.35892
castles_pro,G000349205,4.322222
castles_pro,G000767155,4.619719000000001
castles_pro,G000156355,4.618931000000001
castles_pro,G000214595,4.385146000000001
castles_pro,G000012805,4.534359
castles_pro,G000143085,4.527052
castles_pro,G000024725,4.310449
castles_pro,G900102855,4.451086000000001
castles_pro,G002020875,4.447400000000001
castles_pro,G001447805,4.2037640000000005
castles_pro,G001303045,3.928258
castles_pro,G001303065,4.045679
castles_pro,G001802575,5.170595999999999
castles_pro,G001801885,5.0798489999999985
castles_pro,G001801725,5.091791999999999
castles_pro,G001643635,4.285805999999999
castles_pro,G001802535,5.399929
castles_pro,G001801945,5.373017
castles_pro,G001801825,4.464024
castles_pro,G000170715,4.39752
castles_pro,G001640045,4.299608
castles_pro,G001723675,4.468948
castles_pro,G000828835,4.312908
castles_pro,G001305575,4.445406
castles_pro,G000245015,4.4504399999999995
castles_pro,G000745395,4.753813000000001
castles_pro,G001020955,4.771122000000001
castles_pro,G000381825,4.7577490000000004
castles_pro,G000385215,4.678753
castles_pro,G000377885,4.73511
castles_pro,G000377785,4.726343999999999
castles_pro,G000227685,4.682569
castles_pro,G000321415,4.677064
castles_pro,G000633935,4.633421
castles_pro,G000225005,4.613152
castles_pro,G900156225,4.562153
castles_pro,G000378965,4.486701999999999
castles_pro,G000021985,4.4677999999999995
castles_pro,G000227725,4.430263999999999
castles_pro,G000754095,4.1787730000000005
castles_pro,G000621325,4.74166
castles_pro,G900107695,4.735373
castles_pro,G000260135,4.6119889999999995
castles_pro,G000371925,4.560162
castles_pro,G000380185,4.598154
castles_pro,G000419525,4.305383
castles_pro,G001730015,4.139033
castles_pro,G000155715,4.104044
castles_pro,G000485905,4.717109000000001
castles_pro,G001715285,5.015210000000001
castles_pro,G000319575,4.5519940000000005
castles_pro,G000374645,4.337926000000001
castles_pro,G000153205,4.330511000000001
castles_pro,G000014785,4.569608000000001
castles_pro,G000015585,4.6621440000000005
castles_pro,G900110585,4.271672000000001
castles_pro,G001614315,4.208094
castles_pro,G900112605,4.150083
castles_pro,G001051235,4.043855000000001
castles_pro,G000531125,4.0541350000000005
castles_pro,G000583135,3.853664
castles_pro,G001705565,5.383433999999999
castles_pro,G001908775,5.400313999999999
castles_pro,G000007385,5.383082
castles_pro,G000007145,5.286389999999999
castles_pro,G000401255,5.181864999999998
castles_pro,G000576405,5.323981999999999
castles_pro,G000006725,5.324269999999999
castles_pro,G001431645,4.994631999999999
castles_pro,G001021935,5.091977999999999
castles_pro,G000815185,5.099885
castles_pro,G001499755,5.455241999999999
castles_pro,G000072485,5.457190999999999
castles_pro,G001431535,5.340945999999999
castles_pro,G000661955,5.264335999999999
castles_pro,G001314305,5.336767999999998
castles_pro,G001431505,5.347215999999999
castles_pro,G001700965,5.229992999999999
castles_pro,G001431485,5.328723999999999
castles_pro,G001431525,5.332916999999999
castles_pro,G000233915,4.8247659999999986
castles_pro,G000513955,4.927627999999999
castles_pro,G000185965,4.9298389999999985
castles_pro,G000972865,4.8736489999999995
castles_pro,G001431405,4.828677
castles_pro,G001556105,4.797822999999999
castles_pro,G001442785,5.121225000000001
castles_pro,G001442535,5.102018
castles_pro,G001442515,5.067408
castles_pro,G001429315,4.949504000000001
castles_pro,G001427225,4.919865000000001
castles_pro,G000768355,4.887560000000001
castles_pro,G000426005,4.923771
castles_pro,G000855665,5.1148750000000005
castles_pro,G000768345,5.087146000000001
castles_pro,G000768335,4.9653670000000005
castles_pro,G000423325,4.990271
castles_pro,G000770795,4.745511
castles_pro,G001306995,5.193515
castles_pro,G001014645,5.1846179999999995
castles_pro,G001482195,5.192030999999999
castles_pro,G000559025,5.173188999999999
castles_pro,G000472505,4.875204999999999
castles_pro,G000422305,4.670673999999999
castles_pro,G000423885,4.6860729999999995
castles_pro,G000743535,4.973433999999999
castles_pro,G000747075,4.9199329999999994
castles_pro,G000747155,4.847740999999999
castles_pro,G000426365,4.773089999999999
castles_pro,G000420545,4.619063
castles_pro,G000429065,4.5404789999999995
castles_pro,G900101825,4.318612
castles_pro,G000230695,5.313877
castles_pro,G001617355,5.290579
castles_pro,G000264315,5.012708
castles_pro,G001428405,5.1269670000000005
castles_pro,G000264335,5.128967
castles_pro,G000620485,4.955184999999999
castles_pro,G000632805,4.959917999999999
castles_pro,G001641285,4.938461
castles_pro,G001182895,4.826099
castles_pro,G000242255,4.782467
castles_pro,G000800155,4.957078999999999
castles_pro,G001887595,4.950074
castles_pro,G000964085,4.879588999999999
castles_pro,G000761445,4.542618999999999
castles_pro,G000953855,4.326553
castles_pro,G000378125,4.370858
castles_pro,G900115085,4.408863
castles_pro,G001187785,4.07454
castles_pro,G002000055,4.076145
castles_pro,G000474945,4.792071999999999
castles_pro,G000426685,4.8079659999999995
castles_pro,G900113085,4.59969
castles_pro,G000271305,4.534165
castles_pro,G000711955,4.575978
castles_pro,G000420645,4.63773
castles_pro,G000711245,4.519025999999999
castles_pro,G000733765,4.350769
castles_pro,G000215955,4.303834
castles_pro,G000732535,4.262353
castles_pro,G001469965,4.004486
castles_pro,G000024765,4.007735
castles_pro,G001629325,4.129728
castles_pro,G001629365,4.081582
castles_pro,G001677435,3.7568360000000003
castles_pro,G001579945,3.7929900000000005
castles_pro,G001438495,4.664814000000001
castles_pro,G001439525,4.664814000000001
castles_pro,G001438585,4.460912
castles_pro,G001438425,4.396222000000001
castles_pro,G001439285,4.562022000000001
castles_pro,G001438485,4.393658000000001
castles_pro,G001437675,4.3880360000000005
castles_pro,G000384955,4.767683
castles_pro,G000385055,4.709402999999999
castles_pro,G000385035,4.4152819999999995
castles_pro,G000384935,4.531979000000001
castles_pro,G000383375,4.540493000000001
castles_pro,G000385115,4.274991
castles_pro,G000252525,4.297383
castles_pro,G001634425,4.133586
castles_pro,G000334955,4.120356000000001
castles_pro,G001632485,3.98532
castles_pro,G000375345,3.9421790000000003
castles_pro,G002006795,3.787237
castles_pro,G000510805,3.466769
castles_pro,G000015345,4.019002
castles_pro,G001889065,3.8940330000000003
castles_pro,G000160655,3.998081
castles_pro,G000239355,3.9979820000000004
castles_pro,G001888055,3.4559050000000004
castles_pro,G001629445,5.596668
castles_pro,G001629395,5.662336
castles_pro,G001629495,5.66057
castles_pro,G001629415,5.945843
castles_pro,G001629515,5.300557
castles_pro,G001629315,5.356744
castles_pro,G001629475,5.283206
castles_pro,G001629355,5.484717
castles_pro,G001629435,5.160914
castles_pro,G001576965,3.8407
castles_pro,G000376165,3.461754
castles_pro,G001543005,3.337468
castles_pro,G001785035,3.3903390000000004
castles_pro,G001643475,3.2993810000000003
castles_pro,G001705075,3.305511
castles_pro,G001697225,3.220193
castles_pro,G001310795,5.746275000000002
castles_pro,G000022305,5.738735000000001
castles_pro,G000204645,5.531652000000001
castles_pro,G000282995,5.45553
castles_pro,G000484635,5.500332000000001
castles_pro,G001298675,5.460688000000001
castles_pro,G000739995,5.454229000000001
castles_pro,G000018665,5.703585
castles_pro,G000429845,5.710371
castles_pro,G000739375,5.652309
castles_pro,G001294445,5.733440000000001
castles_pro,G000935165,5.740116
castles_pro,G000410635,5.484123
castles_pro,G001714725,5.662199000000001
castles_pro,G000204195,5.686514000000002
castles_pro,G001428645,5.667492000000001
castles_pro,G000193225,5.613311
castles_pro,G000015565,5.62276
castles_pro,G001424265,5.465467
castles_pro,G000176855,5.465671
castles_pro,G000688255,5.428769000000001
castles_pro,G900111115,5.420379000000001
castles_pro,G000381265,5.240916000000001
castles_pro,G001421705,5.253752000000001
castles_pro,G000745855,5.573435
castles_pro,G001476815,5.565516
castles_pro,G000620225,5.5266210000000004
castles_pro,G000184745,5.529243
castles_pro,G001422445,5.495405
castles_pro,G001422405,5.492185999999999
castles_pro,G000426125,5.490360000000001
castles_pro,G001424545,5.478157
castles_pro,G000215705,5.42324
castles_pro,G001044395,5.344281
castles_pro,G000013605,5.380264
castles_pro,G001771035,5.701145
castles_pro,G001955715,5.297914
castles_pro,G000688115,5.462036
castles_pro,G000015505,5.455058
castles_pro,G000013865,5.438949000000001
castles_pro,G000211835,5.263084
castles_pro,G001432305,5.268848
castles_pro,G001270065,5.269387
castles_pro,G001412575,5.279292
castles_pro,G001262075,5.227687
castles_pro,G000422885,5.174904000000001
castles_pro,G000374625,5.071733999999999
castles_pro,G001005215,4.974156
castles_pro,G000477435,5.1840779999999995
castles_pro,G000828915,5.245565
castles_pro,G000828895,5.242591
castles_pro,G000807215,5.093881
castles_pro,G000723405,5.106593999999999
castles_pro,G001713375,5.099429
castles_pro,G000496475,5.104404
castles_pro,G001295905,5.638279999999999
castles_pro,G001295865,5.654339999999999
castles_pro,G000284255,5.308814999999998
castles_pro,G000244995,5.275969999999998
castles_pro,G000969605,5.2885659999999985
castles_pro,G000430725,5.266715999999998
castles_pro,G000333615,5.011260999999998
castles_pro,G001483865,5.3072279999999985
castles_pro,G001598255,5.307931999999998
castles_pro,G001477625,5.251299999999999
castles_pro,G001427705,5.256522999999999
castles_pro,G001424785,5.365767999999999
castles_pro,G000799305,5.372581999999999
castles_pro,G001425785,5.253888999999999
castles_pro,G001425865,5.150501999999999
castles_pro,G001293525,5.045099
castles_pro,G000015725,4.971722999999999
castles_pro,G000768065,5.175654999999999
castles_pro,G001447195,5.165184999999999
castles_pro,G000019785,5.075715999999999
castles_pro,G000689195,5.0955819999999985
castles_pro,G001017435,4.937097
castles_pro,G000381125,4.959072
castles_pro,G000377645,4.903687
castles_pro,G000733775,4.877399
castles_pro,G000253115,4.990156
castles_pro,G001418255,4.987766
castles_pro,G001295775,4.325486000000001
castles_pro,G001865575,5.519221000000001
castles_pro,G000013645,5.5307010000000005
castles_pro,G000020045,5.3881000000000006
castles_pro,G000684975,5.496835000000002
castles_pro,G000785435,5.498887000000002
castles_pro,G000739795,5.424292000000001
castles_pro,G001544555,5.535865000000001
castles_pro,G001190015,5.540181000000001
castles_pro,G000698595,5.382594000000001
castles_pro,G000698575,5.361916000000002
castles_pro,G000373005,5.207578000000001
castles_pro,G001411495,5.557819000000001
castles_pro,G000959245,5.561333000000001
castles_pro,G000011545,5.586030000000002
castles_pro,G000011705,5.5883600000000015
castles_pro,G000959725,5.268288000000002
castles_pro,G000198775,5.004538000000001
castles_pro,G000227585,5.186867000000001
castles_pro,G000775775,5.061846000000001
castles_pro,G000970345,4.913868000000001
castles_pro,G000767615,4.658270000000001
castles_pro,G000069785,5.057918
castles_pro,G000196015,5.063848999999999
castles_pro,G000832305,4.979835
castles_pro,G001281465,4.9014359999999995
castles_pro,G000953875,5.122213
castles_pro,G000954135,5.126862000000001
castles_pro,G000020205,5.056911
castles_pro,G000009125,5.040146
castles_pro,G000272025,4.669635
castles_pro,G000016345,4.928235000000002
castles_pro,G000019745,4.935548000000002
castles_pro,G001830325,4.9854720000000015
castles_pro,G000973625,4.981575000000001
castles_pro,G001189955,5.702321999999999
castles_pro,G001571165,5.702351999999999
castles_pro,G001040945,5.566062999999999
castles_pro,G001189965,5.629045999999999
castles_pro,G001267925,5.6295769999999985
castles_pro,G001189915,5.530580999999999
castles_pro,G001584185,5.442536
castles_pro,G000441555,5.532062
castles_pro,G001464355,5.327687999999999
castles_pro,G000026125,5.3343739999999995
castles_pro,G000013625,5.2601189999999995
castles_pro,G000195205,5.023550999999999
castles_pro,G000818395,5.102333
castles_pro,G001428545,5.101735
castles_pro,G000312045,4.994179
castles_pro,G000622895,4.746773999999999
castles_pro,G000382345,5.212359999999999
castles_pro,G001866515,5.256558
castles_pro,G000427785,5.176806
castles_pro,G001424165,5.087543
castles_pro,G001941825,5.19521
castles_pro,G000745265,5.1908080000000005
castles_pro,G001412595,5.152716
castles_pro,G000335815,5.217529000000001
castles_pro,G000383895,5.220969
castles_pro,G900114705,5.135498
castles_pro,G001191005,5.181588
castles_pro,G000425385,5.195566
castles_pro,G000344615,5.112133000000001
castles_pro,G000723165,5.112371
castles_pro,G000158475,4.968507000000001
castles_pro,G000158495,4.977866000000001
castles_pro,G000482785,4.32343
castles_pro,G000612485,5.254455000000001
castles_pro,G001078275,5.256210000000001
castles_pro,G900078695,5.181237
castles_pro,G000318015,5.201621
castles_pro,G000317935,5.232953000000001
castles_pro,G000195715,5.238542000000001
castles_pro,G001457475,5.15517
castles_pro,G001571365,5.163492
castles_pro,G000067205,5.0118920000000005
castles_pro,G000382185,4.873193
castles_pro,G001433395,4.793256
castles_pro,G900089455,4.711098000000001
castles_pro,G000988095,4.706559
castles_pro,G000209655,4.9070160000000005
castles_pro,G900129885,4.884328000000001
castles_pro,G000308195,4.797411
castles_pro,G000612685,4.715215000000001
castles_pro,G000967305,4.767139
castles_pro,G002005365,4.858543
castles_pro,G000340865,5.23713
castles_pro,G000340905,5.239725999999999
castles_pro,G000319245,5.168161
castles_pro,G000340825,5.1989
castles_pro,G000340795,5.1718779999999995
castles_pro,G001808335,5.409000000000001
castles_pro,G000372065,5.468892000000001
castles_pro,G000759065,5.354777000000001
castles_pro,G000373745,5.155229000000001
castles_pro,G000621025,5.049632000000001
castles_pro,G000226625,5.486046000000001
castles_pro,G000276685,5.4798420000000005
castles_pro,G000506865,4.908326000000001
castles_pro,G000743945,4.959402000000001
castles_pro,G000521505,4.568717
castles_pro,G000170915,4.330532
castles_pro,G000186425,4.060901
castles_pro,G000432615,5.0945730000000005
castles_pro,G000411515,5.090159
castles_pro,G000250875,4.744255000000001
